acousticness,danceability,energy,instrumentalness,key,loudness,mode,speechiness,valence,target
0.0905,0.648,0.532,0,0,-6.597,1,0.0746,0.497,0
0.119,0.64,0.533,0,0,-6.596,1,0.0706,0.5,0
0.0538,0.548,0.877,8.22E-06,7,-5.481,1,0.0367,0.694,0
0.0344,0.659,0.926,0.00121,0,-4.66,1,0.0461,0.949,0
0.0745,0.696,0.503,0,8,-4.842,1,0.0356,0.539,0
0.12,0.851,0.806,1.39E-06,4,-4.618,1,0.0788,0.769,0
0.0326,0.37,0.723,0,0,-4.774,1,0.0364,0.117,0
0.901,0.368,0.14,0.874,0,-15.005,0,0.045,0.172,0
0.0227,0.726,0.929,0.379,0,-7.146,0,0.0771,0.706,0
0.114,0.858,0.697,0,2,-5.361,1,0.23,0.365,0
0.00466,0.722,0.614,0,11,-7.549,0,0.115,0.504,0
0.0656,0.828,0.433,0.000876,0,-9.716,1,0.199,0.446,0
0.17,0.466,0.72,0,9,-6.105,1,0.348,0.393,0
0.141,0.615,0.403,0,0,-17.264,1,0.102,0.707,0
0.00388,0.492,0.797,0,11,-4.666,1,0.0388,0.533,0
0.00129,0.494,0.946,0,4,-2.757,1,0.0637,0.713,0
0.234,0.674,0.706,7.98E-05,8,-4.824,1,0.0586,0.962,0
0.032,0.607,0.718,0,4,-4.095,1,0.0978,0.521,0
0.0771,0.709,0.782,4.71E-06,7,-3.526,0,0.0469,0.706,0
0.259,0.534,0.642,0,9,-3.971,1,0.0504,0.139,0
0.0273,0.487,0.759,0,11,-4.849,1,0.0405,0.238,0
0.186,0.56,0.78,0,1,-5.164,1,0.0459,0.466,0
0.56,0.622,0.593,0,5,-7.755,0,0.0414,0.361,0
0.57,0.629,0.572,0,5,-7.733,0,0.0387,0.38,0
0.101,0.867,0.487,0,5,-5.872,1,0.0777,0.777,0
0.97,0.549,0.371,0.132,2,-9.56,1,0.0378,0.117,0
8.80E-06,0.399,0.877,0.358,11,-5.418,0,0.0804,0.254,0
6.56E-05,0.387,0.967,0.226,5,-3.335,0,0.128,0.0536,0
0.422,0.927,0.721,4.36E-05,8,-12.561,1,0.0908,0.966,0
0.00363,0.743,0.889,0.143,10,-5.567,1,0.0409,0.186,0
0.0969,0.595,0.975,0,8,-2.339,0,0.364,0.183,0
0.967,0.539,0.0678,0.168,0,-18.039,1,0.0468,0.257,0
0.379,0.534,0.508,0,2,-7.085,1,0.0322,0.407,0
0.951,0.173,0.0619,0.526,5,-20.788,1,0.0466,0.0886,0
0.229,0.694,0.815,0,2,-4.328,1,0.12,0.826,0
0.209,0.66,0.786,0,2,-4.757,1,0.17,0.849,0
0.222,0.63,0.815,0,2,-4.265,1,0.152,0.814,0
0.0165,0.443,0.804,2.89E-06,10,-6.432,1,0.0406,0.437,0
0.859,0.606,0.411,0.00247,1,-11.765,1,0.0316,0.234,0
0.265,0.677,0.778,0,6,-5.19,0,0.0291,0.335,0
0.401,0.763,0.671,1.16E-05,1,-4.029,0,0.1,0.608,0
0.0296,0.6,0.931,7.10E-05,7,-4.647,1,0.0734,0.527,0
0.0565,0.78,0.69,8.19E-05,1,-4.958,0,0.0445,0.327,0
0.207,0.833,0.677,3.92E-06,4,-6.413,1,0.103,0.731,0
0.00246,0.532,0.778,0.000111,7,-6.69,0,0.218,0.242,0
0.242,0.592,0.763,0,1,-3.334,1,0.366,0.647,0
0.313,0.593,0.642,0.000582,2,-7.284,1,0.0299,0.755,0
0.00732,0.623,0.975,0.16,3,-2.632,0,0.109,0.247,0
0.15,0.703,0.868,0.132,7,-4.661,0,0.0291,0.732,0
0.0375,0.747,0.877,0.000833,9,-3.782,0,0.0664,0.763,0
0.00346,0.723,0.809,0.00123,7,-3.081,0,0.0625,0.271,0
0.0754,0.655,0.873,0,7,-4.992,0,0.0692,0.571,0
0.0166,0.543,0.944,0,11,-2.647,1,0.0759,0.728,0
0.231,0.755,0.789,0,5,-4.502,1,0.146,0.734,0
0.132,0.73,0.701,0,5,-5.885,0,0.106,0.789,0
0.0176,0.621,0.674,0,6,-4.635,0,0.0323,0.255,0
0.85,0.227,0.309,0,0,-7.368,1,0.0292,0.225,0
0.106,0.677,0.437,0,4,-7.413,1,0.0322,0.455,0
0.845,0.24,0.16,0,5,-14.213,1,0.0301,0.199,0
0.965,0.445,0.0978,0.915,3,-26.924,1,0.0397,0.172,0
0.748,0.52,0.0748,0.633,8,-24.477,1,0.0497,0.134,0
0.214,0.638,0.634,0,6,-6.474,1,0.0468,0.445,0
0.139,0.671,0.727,0,7,-7.585,1,0.035,0.82,0
0.573,0.498,0.467,0,1,-7.283,1,0.03,0.402,0
0.163,0.622,0.593,0,7,-8.352,0,0.0916,0.595,0
0.00541,0.538,0.677,0,0,-6.099,1,0.187,0.919,0
0.0024,0.54,0.933,0.954,2,-6.784,1,0.0364,0.23,0
0.0183,0.745,0.714,0,1,-5.501,0,0.0302,0.847,0
0.122,0.7,0.714,0,9,-6.295,0,0.104,0.482,0
0.00551,0.562,0.885,0.805,8,-3.096,1,0.0431,0.679,0
0.00695,0.583,0.748,0.0241,6,-4.798,1,0.0292,0.234,0
0.0895,0.584,0.54,0,1,-7.786,0,0.0576,0.19,0
0.0126,0.604,0.796,0,1,-2.416,0,0.0597,0.209,0
0.00429,0.502,0.756,0.769,7,-6.118,0,0.0363,0.0605,0
0.0732,0.509,0.729,2.73E-05,1,-4.773,1,0.0343,0.185,0
0.178,0.501,0.683,2.70E-06,1,-4.261,0,0.0651,0.307,0
0.0067,0.42,0.672,0,6,-7.902,1,0.027,0.459,0
0.000679,0.503,0.989,0.542,6,-0.787,1,0.065,0.615,0
0.807,0.569,0.484,9.35E-06,0,-6.536,1,0.0304,0.308,0
0.0839,0.459,0.561,0,7,-7.091,1,0.0271,0.298,0
0.0495,0.547,0.513,0,0,-7.451,1,0.0309,0.262,0
0.846,0.569,0.117,0.852,5,-22.741,1,0.0446,0.102,0
0.677,0.423,0.655,0,2,-5.374,1,0.0812,0.298,0
0.0451,0.592,0.701,0,10,-4.014,0,0.0858,0.299,0
0.0242,0.589,0.658,0,11,-5.288,0,0.203,0.254,0
0.00375,0.7,0.693,0,2,-6.553,1,0.14,0.513,0
0.0415,0.37,0.87,0,5,-2.09,1,0.271,0.334,0
0.379,0.335,0.582,2.67E-05,5,-5.09,1,0.0375,0.13,0
0.0458,0.704,0.928,0,8,-3.422,1,0.0443,0.96,0
0.267,0.563,0.847,0,0,-6.19,1,0.325,0.81,0
0.00626,0.691,0.721,0.000562,11,-6.206,1,0.03,0.463,0
0.0236,0.92,0.654,0.0158,11,-3.051,0,0.0401,0.856,0
0.0491,0.779,0.867,7.98E-06,3,-3.704,0,0.0457,0.918,0
0.11,0.758,0.927,0.0285,9,-2.768,1,0.0509,0.953,0
0.0367,0.608,0.816,0.000554,1,-5.926,1,0.11,0.497,0
0.43,0.794,0.798,1.15E-05,8,-5.639,1,0.0366,0.268,0
0.23,0.888,0.815,0.000424,11,-4.909,0,0.0404,0.96,0
0.153,0.831,0.921,0.00213,5,-2.383,0,0.0581,0.808,0
0.453,0.511,0.453,0.000212,3,-6.803,0,0.0314,0.142,0
0.124,0.521,0.805,0.000219,9,-4.481,1,0.0289,0.549,0
0.0136,0.523,0.828,0.000255,1,-4.696,1,0.0762,0.473,0
0.325,0.531,0.769,0,10,-2.881,0,0.063,0.454,0
0.178,0.644,0.842,0,8,-4.787,1,0.0429,0.852,0
0.0331,0.678,0.783,1.51E-05,7,-4.672,0,0.0828,0.687,0
0.81,0.421,0.0161,0.0021,2,-25.358,0,0.0374,0.155,0
0.0577,0.565,0.782,4.16E-05,8,-6.413,1,0.0506,0.392,0
0.00769,0.771,0.812,0.0013,10,-6.113,0,0.133,0.524,0
0.861,0.425,0.372,0.0148,0,-10.92,1,0.03,0.297,0
0.0384,0.72,0.791,0,1,-4.689,1,0.124,0.767,0
0.00373,0.592,0.562,3.23E-05,10,-6.869,0,0.0239,0.2,0
0.243,0.652,0.473,0,0,-7.981,0,0.0313,0.36,0
0.267,0.809,0.522,1.97E-05,10,-8.747,0,0.0821,0.879,0
0.286,0.616,0.387,0,9,-6.079,0,0.0335,0.47,0
0.858,0.679,0.126,0.000102,11,-10.562,0,0.0369,0.114,0
0.0319,0.514,0.862,0.171,0,-6.329,0,0.156,0.487,0
0.021,0.719,0.81,0.672,8,-4.769,0,0.0672,0.483,0
0.0423,0.854,0.903,0.00576,11,-6.821,0,0.147,0.818,0
0.921,0.445,0.223,0.884,3,-17.402,1,0.0374,0.22,0
2.67E-05,0.336,0.983,0.00362,11,-1.812,0,0.128,0.131,0
0.163,0.817,0.869,0.00226,6,-4.791,1,0.18,0.56,0
0.803,0.612,0.57,3.29E-05,1,-9.62,0,0.0735,0.813,0
0.912,0.361,0.236,7.79E-05,6,-7.781,1,0.0315,0.184,0
0.105,0.528,0.59,0,6,-6.682,1,0.0352,0.113,0
0.0647,0.575,0.886,0.000187,5,-5.182,1,0.034,0.608,0
0.000979,0.842,0.531,1.34E-05,0,-8.729,1,0.0377,0.758,0
0.126,0.758,0.699,0,0,-4.217,1,0.051,0.724,0
0.831,0.4,0.337,0,2,-7.404,1,0.0355,0.354,0
0.962,0.47,0.271,0,8,-8.335,1,0.0392,0.396,0
5.73E-05,0.444,0.943,0.00704,1,-4.955,0,0.09,0.292,0
2.79E-05,0.351,0.915,0.0725,1,-4.53,0,0.0881,0.457,0
0.471,0.495,0.71,0,0,-3.941,1,0.0288,0.332,0
0.564,0.676,0.508,0.000142,2,-7.515,1,0.0577,0.327,0
0.224,0.657,0.536,0.00432,4,-7.073,1,0.0303,0.184,0
0.00217,0.639,0.978,0.112,11,-2.376,1,0.073,0.494,0
0.171,0.618,0.896,0,2,-5.357,1,0.0307,0.727,0
0.0117,0.85,0.398,0,7,-9.816,1,0.0534,0.717,0
0.067,0.829,0.652,0,7,-8.693,0,0.108,0.717,0
0.00819,0.651,0.645,0,1,-6.741,1,0.223,0.668,0
0.273,0.699,0.592,0,6,-8.298,1,0.262,0.587,0
0.304,0.654,0.564,0,6,-7.186,1,0.235,0.458,0
0.265,0.622,0.503,0.000473,8,-6.417,1,0.0433,0.6,0
0.0133,0.726,0.429,0,0,-6.623,1,0.0519,0.874,0
0.96,0.32,0.156,0.904,2,-12.258,1,0.033,0.0623,0
0.721,0.366,0.363,0.000636,3,-9.768,1,0.0288,0.262,0
0.0459,0.616,0.91,0,0,-3.004,1,0.0386,0.684,0
0.00135,0.446,0.764,0,10,-5.042,1,0.033,0.52,0
0.000204,0.614,0.873,0.504,11,-6.353,1,0.0616,0.615,0
8.67E-05,0.485,0.911,0,3,-5.749,1,0.0355,0.55,0
0.000102,0.446,0.9,1.89E-05,10,-3.541,0,0.0489,0.884,0
0.167,0.748,0.727,0,11,-2.42,0,0.0871,0.68,0
0.243,0.683,0.691,0,8,-5.535,1,0.0432,0.746,0
0.204,0.685,0.731,0,5,-5.119,0,0.093,0.776,0
0.282,0.832,0.608,0,6,-6.042,0,0.0385,0.579,0
0.162,0.725,0.68,2.13E-06,8,-5.465,1,0.0306,0.753,0
0.000891,0.481,0.94,0,7,-5.204,1,0.066,0.643,0
0.00576,0.396,0.821,0.000424,8,-3.826,1,0.104,0.122,0
0.0298,0.306,0.742,0,11,-3.914,1,0.0427,0.149,0
0.000103,0.39,0.978,0.941,11,-4.209,1,0.289,0.102,0
0.578,0.652,0.512,7.49E-06,5,-7.062,1,0.0276,0.284,0
0.279,0.655,0.785,0,8,-4.022,1,0.0697,0.931,0
0.00913,0.638,0.666,0.000843,8,-7.056,0,0.0233,0.474,0
0.0913,0.769,0.631,0,1,-6.769,1,0.0568,0.501,0
0.0832,0.492,0.656,0,9,-7.361,1,0.0365,0.336,0
0.062,0.711,0.722,0,5,-3.946,1,0.0472,0.483,0
0.0649,0.663,0.714,0,1,-4.944,0,0.038,0.471,0
0.909,0.489,0.173,0,3,-9.827,1,0.0567,0.625,0
0.0171,0.726,0.889,0.00106,6,-4.251,0,0.0304,0.531,0
0.0262,0.635,0.575,0.00337,11,-8.8,0,0.0581,0.493,0
0.972,0.448,0.0532,0.876,5,-27.35,1,0.0454,0.189,0
0.0294,0.591,0.649,0,3,-6.72,1,0.0417,0.482,0
0.0314,0.559,0.882,1.71E-05,3,-4.281,1,0.157,0.644,0
0.0243,0.631,0.838,0,11,-6.817,0,0.0818,0.392,0
0.0002,0.55,0.747,1.44E-06,2,-6.897,1,0.0334,0.185,0
0.0082,0.581,0.526,0.000369,11,-7.584,1,0.0265,0.551,0
0.205,0.735,0.482,0.000194,7,-9.21,1,0.0508,0.783,0
0.0998,0.721,0.687,0,1,-6.682,1,0.0782,0.828,0
0.0901,0.635,0.977,2.61E-06,5,-3.213,0,0.0588,0.431,0
0.0989,0.483,0.747,0.000409,5,-4.363,1,0.0549,0.223,0
0.253,0.743,0.886,0.00267,8,-3.503,0,0.0831,0.397,0
0.0154,0.559,0.895,0,1,-4.476,0,0.0832,0.563,0
0.00107,0.507,0.918,8.70E-06,2,-4.684,1,0.0701,0.275,0
5.32E-05,0.458,0.957,8.97E-05,0,-6.16,1,0.107,0.154,0
0.00647,0.695,0.818,4.87E-06,5,-5.379,0,0.0334,0.923,0
0.273,0.784,0.587,0.0107,9,-6.361,1,0.0422,0.85,0
0.00733,0.584,0.716,0,0,-4.737,1,0.0342,0.527,0
0.0919,0.301,0.762,0,7,-3.392,1,0.0402,0.208,0
0.0551,0.401,0.7,0,0,-5.07,1,0.0368,0.171,0
0.986,0.371,0.0295,0.937,10,-22.038,0,0.0335,0.276,0
0.00194,0.616,0.908,0.00235,10,-6.867,0,0.0551,0.81,0
0.363,0.622,0.692,0.000158,7,-6.97,1,0.0276,0.758,0
0.0111,0.668,0.977,0.17,1,-2.673,1,0.0515,0.561,0
0.0588,0.653,0.748,0,10,-6.323,0,0.211,0.809,0
0.00392,0.436,0.836,1.12E-06,10,-4.884,1,0.0497,0.314,0
0.623,0.47,0.156,0.187,2,-17.036,1,0.0399,0.0591,0
0.0711,0.719,0.737,0.00285,2,-5.219,1,0.032,0.356,0
0.547,0.76,0.838,1.30E-06,7,-3.828,0,0.0529,0.74,0
0.0345,0.724,0.809,0,7,-4.96,1,0.056,0.495,0
0.0277,0.489,0.962,6.18E-06,0,-2.597,1,0.215,0.507,0
0.0921,0.72,0.802,0,1,-5.797,1,0.0582,0.716,0
0.039,0.673,0.758,0,7,-3.632,1,0.158,0.541,0
0.0295,0.581,0.963,0,11,-4.087,1,0.0981,0.792,0
0.483,0.687,0.724,0,7,-4.206,1,0.069,0.974,0
0.0168,0.737,0.614,0.0534,6,-6.001,0,0.4,0.394,0
0.39,0.732,0.801,0,9,-3.859,1,0.0327,0.818,0
0.00643,0.585,0.757,0,4,-5.424,1,0.0302,0.615,0
0.0475,0.559,0.868,0.000176,5,-5.276,1,0.17,0.608,0
0.0238,0.303,0.879,3.84E-05,8,-4.748,1,0.0758,0.564,0
0.00689,0.798,0.809,0.0765,1,-5.898,0,0.063,0.766,0
0.0583,0.516,0.786,1.77E-06,4,-5.514,0,0.106,0.182,0
0.791,0.718,0.315,0,6,-13.869,1,0.181,0.592,0
0.393,0.602,0.707,0,11,-4.097,1,0.302,0.539,0
0.789,0.664,0.32,0,4,-7.356,1,0.0322,0.71,0
0.00857,0.637,0.935,0.00399,0,-2.467,1,0.107,0.47,0
0.0102,0.533,0.91,0,8,-3.087,1,0.0566,0.481,0
0.967,0.384,0.0544,0.964,0,-19.791,1,0.0485,0.301,0
0.000273,0.285,0.989,0.797,7,-4.407,1,0.147,0.201,0
0.149,0.536,0.711,0,6,-4.916,1,0.0367,0.326,0
0.0869,0.49,0.894,0,11,-1.708,0,0.0947,0.656,0
0.234,0.768,0.742,0,9,-6.308,1,0.0443,0.8,0
0.214,0.523,0.783,0,6,-3.755,0,0.185,0.312,0
0.00895,0.434,0.785,0,4,-4.169,0,0.128,0.393,0
0.0123,0.481,0.716,0,10,-5.996,0,0.622,0.399,0
0.00612,0.729,0.838,0,8,-4.476,0,0.313,0.35,0
0.00589,0.662,0.808,0,9,-3.06,1,0.122,0.448,0
0.00184,0.541,0.609,0,1,-3.715,1,0.127,0.298,0
0.0084,0.629,0.7,0,2,-6.212,1,0.264,0.159,0
0.0273,0.501,0.775,0,7,-6.248,0,0.436,0.615,0
0.00755,0.54,0.82,0,5,-3.824,1,0.138,0.516,0
0.00431,0.663,0.92,1.69E-05,11,-4.07,0,0.226,0.521,0
0.0117,0.579,0.821,0,1,-4.616,1,0.152,0.561,0
0.0446,0.853,0.676,3.37E-05,6,-5.533,0,0.0715,0.558,0
4.58E-05,0.261,0.863,7.33E-06,11,-7.199,1,0.0721,0.316,0
0.403,0.753,0.801,0,4,-3.215,1,0.0296,0.787,0
0.995,0.333,0.0288,0.819,1,-31.367,1,0.0423,0.0857,0
0.953,0.156,0.023,0.338,10,-31.082,1,0.0445,0.0588,0
0.00373,0.862,0.608,6.14E-06,7,-4.762,1,0.0402,0.825,0
0.27,0.67,0.348,0,0,-12.229,1,0.138,0.81,0
0.519,0.567,0.436,0,2,-9.45,1,0.158,0.598,0
0.912,0.399,0.307,0.623,1,-14.38,1,0.0347,0.0621,0
0.138,0.768,0.743,0.00128,0,-6.09,1,0.0455,0.692,0
0.0209,0.458,0.894,0,9,-4.903,1,0.0398,0.709,0
0.965,0.71,0.0565,0,7,-15.099,1,0.0534,0.352,0
0.0179,0.512,0.587,0,1,-6.403,1,0.0291,0.313,0
0.00566,0.479,0.86,0,0,-4.318,1,0.0347,0.759,0
0.0353,0.576,0.686,6.68E-05,3,-6.032,1,0.0554,0.599,0
0.196,0.305,0.726,0,9,-6.375,1,0.061,0.547,0
0.16,0.85,0.623,0.523,5,-12.256,0,0.034,0.963,0
0.429,0.616,0.401,0,0,-7.318,1,0.0344,0.354,0
0.00486,0.586,0.637,2.97E-06,8,-6.621,1,0.0274,0.331,0
0.218,0.385,0.404,1.57E-06,8,-6.999,1,0.029,0.0703,0
0.0256,0.559,0.854,2.61E-06,11,-3.923,0,0.036,0.474,0
0.463,0.731,0.469,1.04E-06,5,-7.226,1,0.0326,0.618,0
0.687,0.393,0.505,0,5,-7.048,1,0.0289,0.205,0
0.154,0.664,0.679,0.000307,9,-9.08,0,0.0298,0.728,0
0.0784,0.593,0.872,0,1,-4.525,0,0.0959,0.521,0
0.395,0.644,0.523,0,4,-7.66,1,0.0378,0.453,0
0.108,0.641,0.676,0,9,-4.461,1,0.0385,0.174,0
0.0935,0.52,0.809,0.0035,1,-4.18,1,0.05,0.362,0
0.16,0.609,0.923,4.73E-06,9,-3.908,1,0.0338,0.96,0
0.0208,0.583,0.786,0,2,-3.142,0,0.0301,0.556,0
0.648,0.322,0.508,0.00297,7,-7.681,1,0.0341,0.191,0
0.854,0.46,0.141,0.885,9,-14.994,1,0.0314,0.16,0
0.307,0.556,0.517,0.00115,9,-8.769,1,0.0287,0.779,0
0.43,0.566,0.705,0,0,-7.569,1,0.0311,0.785,0
0.859,0.762,0.277,0,7,-9.263,1,0.0459,0.286,0
0.00545,0.48,0.984,0.283,3,-5.718,0,0.116,0.146,0
0.915,0.487,0.135,0.00353,2,-11.211,0,0.0434,0.23,0
0.823,0.526,0.17,0.777,9,-13.089,0,0.0411,0.173,0
0.87,0.446,0.242,0.497,8,-14.152,1,0.0368,0.176,0
0.161,0.772,0.648,0,9,-6.222,1,0.0612,0.744,0
0.0124,0.412,0.871,0.000128,1,-4.893,0,0.0458,0.132,0
0.0897,0.745,0.921,0,0,-2.674,1,0.082,0.645,0
0.142,0.776,0.669,0,11,-4.933,1,0.0638,0.646,0
0.177,0.95,0.412,0,1,-6.592,1,0.0731,0.741,0
0.0715,0.859,0.697,0,1,-3.79,0,0.0569,0.875,0
0.837,0.214,0.484,9.66E-05,9,-5.44,1,0.0324,0.267,0
0.0987,0.443,0.727,9.35E-06,0,-5.171,0,0.0984,0.423,0
1.94E-05,0.209,0.955,0.0118,11,-4.527,1,0.143,0.114,0
0.168,0.859,0.756,4.65E-05,8,-3.36,0,0.0643,0.913,0
0.211,0.711,0.875,0.000198,5,-2.211,1,0.104,0.929,0
0.0269,0.704,0.604,0,1,-4.865,1,0.0308,0.486,0
0.284,0.778,0.824,0,10,-5.892,0,0.0712,0.767,0
0.265,0.793,0.832,6.84E-06,1,-4.861,0,0.0405,0.859,0
0.382,0.428,0.514,0,7,-5.021,1,0.0271,0.141,0
0.45,0.551,0.527,0,3,-7.119,1,0.0302,0.662,0
0.381,0.857,0.8,0,2,-4.035,1,0.0583,0.965,0
0.0196,0.592,0.752,0,1,-6.589,1,0.114,0.73,0
0.0521,0.719,0.657,0,11,-4.588,0,0.0494,0.694,0
4.19E-05,0.276,0.919,0.181,1,-3.773,1,0.111,0.149,0
0.0771,0.466,0.849,2.89E-06,9,-3.85,0,0.0633,0.353,0
0.0024,0.547,0.511,1.24E-06,11,-5.802,1,0.0294,0.179,0
8.53E-05,0.17,0.866,0.976,4,-7.304,1,0.101,0.11,0
0.0261,0.555,0.645,0,4,-5.799,0,0.0637,0.195,0
0.00631,0.636,0.802,4.14E-05,2,-2.168,1,0.167,0.334,0
0.0145,0.716,0.972,3.22E-05,7,-2.302,1,0.196,0.566,0
0.0049,0.596,0.921,0.00019,11,-2.5,0,0.074,0.232,0
0.00075,0.616,0.946,0.0777,1,-2.876,1,0.0687,0.332,0
0.0106,0.633,0.926,0.54,11,-4.749,0,0.0971,0.493,0
0.0012,0.605,0.92,0.000596,4,-2.298,0,0.0713,0.22,0
0.654,0.176,0.479,0.591,7,-7.471,0,0.0282,0.0622,0
0.00129,0.823,0.815,0.0494,11,-3.947,1,0.134,0.473,0
0.0278,0.51,0.708,3.86E-06,9,-3.092,0,0.051,0.767,0
0.0144,0.529,0.739,0.000255,9,-5.356,0,0.0543,0.403,0
0.291,0.675,0.929,0.00724,9,-2.578,1,0.0478,0.428,0
0.0525,0.715,0.655,0,0,-6.425,1,0.137,0.557,0
0.00397,0.763,0.569,7.85E-05,6,-5.585,1,0.0401,0.751,0
0.0029,0.583,0.681,6.03E-05,11,-8.152,0,0.0585,0.57,0
0.00354,0.568,0.928,0.0211,10,-3.556,1,0.045,0.57,0
0.101,0.768,0.864,0,11,-6.145,1,0.0324,0.876,0
0.00162,0.543,0.912,2.10E-06,7,-10.71,1,0.0601,0.83,0
0.674,0.528,0.271,0,3,-12.762,1,0.0299,0.49,0
0.652,0.865,0.548,0.0161,10,-7.379,0,0.192,0.879,0
0.973,0.407,0.106,0.0762,1,-19.078,1,0.0375,0.23,0
0.712,0.483,0.524,0,11,-3.92,1,0.0261,0.519,0
0.285,0.498,0.436,0,6,-4.592,1,0.0304,0.261,0
0.805,0.709,0.29,0,4,-11.092,1,0.0322,0.584,0
0.946,0.505,0.159,0.0127,7,-11.235,0,0.0336,0.205,0
0.0541,0.646,0.714,0,0,-6.511,1,0.0378,0.589,0
0.0707,0.947,0.829,0,9,-5.337,0,0.361,0.837,0
0.475,0.539,0.936,0.104,10,-3.803,1,0.112,0.211,0
0.0301,0.583,0.891,3.25E-06,7,-3.495,1,0.447,0.321,0
0.0793,0.545,0.576,0,6,-11.081,1,0.0277,0.416,0
0.306,0.696,0.795,7.72E-06,8,-4.892,0,0.187,0.16,0
0.0108,0.743,0.67,0.0702,1,-4.547,0,0.0293,0.934,0
0.423,0.7,0.425,1.72E-06,7,-9.52,1,0.0287,0.283,0
1.69E-05,0.329,0.993,0.641,6,-3.416,1,0.0969,0.372,0
0.532,0.549,0.451,3.44E-05,1,-10.302,0,0.15,0.621,0
0.175,0.581,0.312,5.57E-05,5,-8.984,0,0.054,0.506,0
0.306,0.546,0.772,0,5,-5.311,0,0.0477,0.255,0
0.112,0.612,0.84,0,11,-3.145,0,0.0509,0.441,0
0.0144,0.507,0.665,0,0,-7.598,1,0.0474,0.406,0
0.0164,0.526,0.692,0,4,-3.895,1,0.0278,0.266,0
0.0453,0.841,0.552,0.00154,7,-10.345,1,0.0498,0.596,0
0.000353,0.42,0.929,0.000747,7,-3.899,0,0.121,0.318,0
0.071,0.375,0.862,0,11,-3.363,0,0.255,0.472,0
0.00622,0.75,0.78,0,4,-3.155,1,0.0898,0.819,0
0.766,0.486,0.331,0,2,-9.106,1,0.0328,0.421,0
0.971,0.633,0.12,0.871,5,-20.066,0,0.0428,0.473,0
0.199,0.422,0.336,0,0,-7.199,1,0.0306,0.0974,0
0.311,0.677,0.738,0.000144,6,-6.287,1,0.0467,0.561,0
0.941,0.349,0.227,0.819,6,-12.298,1,0.031,0.15,0
0.0458,0.732,0.772,0,11,-7.974,0,0.0382,0.763,0
0.185,0.52,0.497,0.00785,2,-9.925,1,0.0403,0.41,0
0.0108,0.534,0.862,0,1,-4.282,1,0.0486,0.435,0
0.0823,0.741,0.748,0,0,-6.299,1,0.0264,0.616,0
0.101,0.835,0.687,0,5,-3.18,1,0.184,0.826,0
0.00971,0.498,0.685,0.775,3,-11.795,1,0.0394,0.781,0
0.00411,0.624,0.806,0,1,-5.957,1,0.0437,0.536,0
0.238,0.76,0.303,8.09E-06,2,-11.362,1,0.0284,0.157,0
0.125,0.72,0.746,0.000476,11,-5.567,0,0.0985,0.508,0
0.0105,0.615,0.564,0,9,-6.384,1,0.0291,0.443,0
0.0202,0.333,0.913,0,2,-3.722,1,0.0808,0.129,0
0.00087,0.465,0.953,0.0146,8,-4.684,0,0.295,0.554,0
0.00262,0.484,0.609,0,11,-5.652,0,0.0303,0.266,0
0.0174,0.757,0.902,6.04E-06,7,-6.747,1,0.0369,0.853,0
0.00509,0.571,0.89,0,9,-1.6,1,0.0395,0.725,0
0.0029,0.555,0.63,0.00681,4,-13.11,1,0.0353,0.488,0
0.00125,0.217,0.98,0.00139,5,-3.332,1,0.133,0.0658,0
0.00133,0.291,0.79,5.61E-06,11,-5.683,0,0.0363,0.493,0
0.701,0.447,0.288,1.56E-06,4,-9.131,1,0.0298,0.352,0
0.245,0.602,0.771,0,3,-4.494,1,0.04,0.387,0
0.0071,0.498,0.721,0,4,-6.695,1,0.0327,0.673,0
0.886,0.466,0.0753,0.927,0,-18.864,1,0.0297,0.0877,0
0.826,0.876,0.301,0,0,-7.866,1,0.0436,0.932,0
0.461,0.873,0.511,1.22E-06,2,-12.303,1,0.0368,0.972,0
0.0533,0.441,0.87,3.70E-06,2,-4.845,1,0.057,0.281,0
0.0271,0.48,0.891,3.24E-06,2,-5.001,1,0.0332,0.646,0
0.265,0.546,0.76,7.47E-05,8,-6.763,1,0.0428,0.461,0
0.000102,0.491,0.928,0.363,9,-3.866,1,0.0938,0.14,0
0.0962,0.72,0.898,0,11,-3.701,0,0.0997,0.964,0
0.00468,0.499,0.873,0,6,-3.902,1,0.0386,0.869,0
0.00542,0.875,0.631,2.54E-06,1,-3.475,1,0.099,0.552,0
0.00377,0.61,0.747,0,11,-4.25,0,0.0531,0.443,0
1.45E-05,0.263,0.896,0.876,6,-8.048,1,0.11,0.251,0
0.0643,0.755,0.838,1.59E-05,7,-4.5,0,0.0687,0.454,0
0.181,0.585,0.612,1.03E-05,1,-8.341,1,0.0806,0.173,0
0.104,0.475,0.92,0,5,-4.991,1,0.0941,0.729,0
0.00832,0.64,0.864,0,7,-6.576,1,0.0315,0.735,0
0.000907,0.612,0.841,0,9,-3.795,0,0.0353,0.502,0
0.129,0.69,0.626,0,7,-5.831,1,0.0275,0.652,0
0.00267,0.442,0.892,7.92E-06,9,-6.431,0,0.086,0.258,0
0.00256,0.468,0.998,0,9,-0.994,0,0.15,0.064,0
0.0344,0.529,0.955,4.55E-05,10,-2.59,0,0.0794,0.102,0
0.0896,0.49,0.811,0,1,-2.524,0,0.044,0.564,0
0.00388,0.605,0.642,0.598,3,-7.002,1,0.0411,0.157,0
